gene_name,chr.x,TSS.x,TES.x,pg_adsp,pg_ukb_igap,pg_ukb_eadb,pg_ukb_proxy,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,chr.y,TSS.y,TES.y
PRR4,12,11121179,11121180,0.550242585079756,0.431593357160074,0.373303468388325,0.596090640806163,10454,367182,11575,ENSG00000111215.11,ENSG00000111215.11,0.886171721294605,0.0342883594060774,0.0095066144627903,0.583073803502959,0.814502453867303,0.741211955711242,38.2553280587991,2.6932934593438684,3,10454,367182,11575,12,11121179,11121180
PRRC1,5,127517608,127517609,0.709130795335301,0.0652735759794141,0.0412803676351341,0.0118448199093443,10454,367182,5638,ENSG00000164244.20,ENSG00000164244.20,0.0191995473527924,0.0481195903706066,0.44431330420813,0.151159585566566,0.0007584055020672,0.0004510062776387,12.5769581093888,12.94341577687992,4,10454,367182,5638,5,127517608,127517609
PRRG4,11,32829942,32829943,0.677913202268423,0.511089939237438,0.963624199085105,0.815758253184137,10454,367182,10566,ENSG00000135378.3,ENSG00000135378.3,0.22309704908559,0.350449043379703,0.433741608632553,0.015789308801381,0.054299775060458,0.986386356062277,18.576045157249,3.6919939905608534,3,10454,367182,10566,11,32829942,32829943
PRRT3,3,9952393,9952394,0.342908530426411,0.15293760564919,0.840983037066972,0.438391864311222,10454,367182,3437,ENSG00000163704.11,ENSG00000163704.11,0.467442995254936,0.623127103975622,0.51793632469696,0.632930972336232,0.519030199481677,0.297920763820003,16.5413677904108,4.8957440087878705,2,10454,367182,3437,3,9952393,9952394
PRSS16,6,27247700,27247701,0.306696840301799,0.351024717884663,0.246959225525827,0.229350156200731,10454,367182,6223,ENSG00000112812.15,ENSG00000112812.15,0.177895148764764,0.381787479800809,0.739299864125373,0.24927615075418,0.266994731224574,0.251726414249771,10.8926310253594,4.4471655025935295,3,10454,367182,6223,6,27247700,27247701
PRSS30P,16,2842709,2842710,0.127322061439224,0.149907588958089,0.941882954239453,0.0507406206089679,10454,367182,14349,ENSG00000172460.15,ENSG00000172460.15,0.412400586008991,0.704454832768063,0.865187375092958,0.464684371472372,0.277179872240577,0.154059632588288,13.9344576405238,3.7447911603113813,10,10454,367182,14349,16,2842709,2842710
PRUNE2,9,76906086,76906087,0.364469169699676,0.792474370321964,0.28824708634687,0.25263070749886,10454,367182,9005,ENSG00000106772.17,ENSG00000106772.17,0.882007309635908,0.665468998444713,0.373357434671644,0.52983750269981,0.717904949417058,0.604586811718525,10.1026727208136,4.2819585831421705,9,10454,367182,9005,9,76906086,76906087
PSD4,2,113157324,113157325,0.248263112292543,0.671389796309695,0.66023972793134,0.487155697916611,10454,367182,2775,ENSG00000125637.15,ENSG00000125637.15,0.954452032167923,0.855002502043163,0.577665001505115,0.615015233555883,0.801205733793814,0.662634591436344,50.9909201485097,4.736678028803008,13,10454,367182,2775,2,113157324,113157325
PSEN1,14,73136417,73136418,0.371843044062339,0.247215669705251,0.896341531052792,0.170857094742592,10454,367182,13210,ENSG00000080815.18,ENSG00000080815.18,0.846351357428542,0.810449831649882,0.536126593332391,0.815269224090048,0.321784156448796,0.136838049216442,25.6201926263424,3.681490570549131,5,10454,367182,13210,14,73136417,73136418
PSMA2,7,42932198,42932199,0.360429820922192,0.174302980581146,0.333760726325588,0.751158666448608,10454,367182,7320,ENSG00000106588.10,ENSG00000106588.10,0.139577002457701,0.075076825971338,0.0834790539483186,0.960394941232415,0.0698512419435377,0.0210783620092757,31.9029862593123,15.199496390062686,5,10454,367182,7320,7,42932198,42932199
PSMA3-AS1,14,58295810,58295811,0.363021800689067,0.438502311435727,0.960804619923453,0.729813527291177,10454,367182,13103,ENSG00000257621.7,ENSG00000257621.7,0.704789203320926,100,,0.858203687320726,,0.858203496278061,22.2877237285568,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fc3af1be840> [RTYPES.NILSXP],2,10454,367182,13103,14,58295810,58295811
PSMB1,6,170553340,170553341,0.476744544905502,0.911844264082101,0.662002769338056,0.832116371540966,10454,367182,7064,ENSG00000008018.8,ENSG00000008018.8,0.404336859917715,0.667177522959291,0.735595820285827,0.0947861148938721,0.19053190496712,0.468833832757098,13.4662560961191,5.00571858665291,5,10454,367182,7064,6,170553340,170553341
PSMB3,17,38752735,38752736,0.0341865959032376,0.131130056828293,0.376530501229909,0.34855162114895,10454,367182,15782,ENSG00000277791.4,ENSG00000277791.4,0.275252314859335,0.274709054355252,0.237782475289089,0.921078119812382,0.741475457202945,0.443034760919567,13.5988035387659,6.503539927719021,6,10454,367182,15782,17,38752735,38752736
PSMB5,14,23035229,23035230,0.343936742537732,0.517416664806463,0.551910590413212,0.480922794613254,10454,367182,12905,ENSG00000100804.18,ENSG00000100804.18,0.43401679643852,0.736275232319694,0.9866186224484,0.212475982591867,0.458198021772214,0.936066083885398,26.3235013931113,4.133906100364461,3,10454,367182,12905,14,23035229,23035230
PSMB9,6,32854160,32854161,0.570400759484487,0.606383299691206,0.667598517915758,0.79763190319278,10454,367182,6419,ENSG00000240065.7,ENSG00000240065.7,0.691576866585875,0.685970975485213,0.439941363011589,0.0111083863166459,0.0166876673762855,0.187356682958987,28.4228972240172,1.9705305310532013,15,10454,367182,6419,6,32854160,32854161
PSMC6,14,52707171,52707172,0.907357230967698,0.315154674656026,0.516131507485404,0.0691901770908072,10454,367182,13067,ENSG00000100519.11,ENSG00000100519.11,0.305197966127948,0.154407435521448,0.101303601872052,0.050518601666135,0.0100143759442663,0.0203303518074816,16.7727170773587,3.0242887369630163,4,10454,367182,13067,14,52707171,52707172
PSMD13,11,236545,236546,0.458832018437015,0.599997680977626,0.979725450595213,0.978642306392147,10454,367182,10264,ENSG00000185627.17,ENSG00000185627.17,0.285436282076826,0.444103543377304,0.487335570232577,0.90075594629475,0.987480836718725,0.921767640846344,31.9342572492099,3.51354930249459,4,10454,367182,10264,11,236545,236546
PSMD2,3,184298708,184298709,0.257627352000511,0.737741585184703,0.264291370212025,0.166191117450683,10454,367182,4370,ENSG00000175166.16,ENSG00000175166.16,0.458121173833995,0.733341379067098,0.791584774347577,0.697343866742369,0.746077246448185,0.509739364858705,11.3665323107428,6.460782422213061,5,10454,367182,4370,3,184298708,184298709
PSMD4,1,151254702,151254703,0.428378839876011,0.664720075974331,0.558345014290192,0.689558998141074,10454,367182,1245,ENSG00000159352.15,ENSG00000159352.15,0.494158934106916,0.602632954142336,0.460190126705825,0.584193223173299,0.683946766328267,0.497509183557673,15.5207815669507,3.5408497525090885,3,10454,367182,1245,1,151254702,151254703
PSMD5-AS1,9,120824827,120824828,0.270440351388049,0.196438291336891,0.152313549755174,0.0417067717071963,10454,367182,9213,ENSG00000226752.9,ENSG00000226752.9,0.611917542625916,0.331147932326704,0.162273938707921,0.11115267526651,0.218100186237731,0.476071700186996,71.8712089577021,7.325865954136643,7,10454,367182,9213,9,120824827,120824828
PSMF1,20,1113262,1113263,0.83223500136571,0.172063788325239,0.11140154260369,0.432733153816583,10454,367182,18332,ENSG00000125818.17,ENSG00000125818.17,0.0590997173656337,0.166460110883788,0.877656052078799,0.129265143722458,0.316281709796401,0.975546687445568,10.588047830684,2.9736132926799095,4,10454,367182,18332,20,1113262,1113263
PSMG3-AS1,7,1570072,1570073,0.204063477797186,0.0501406689213292,0.297257791933631,0.946609518690393,10454,367182,7094,ENSG00000230487.7,ENSG00000230487.7,0.455784014563634,0.638296021031084,0.558856244515921,0.213526106299302,0.383204089695161,0.542448726056571,12.8198083042418,9.154621115591896,8,10454,367182,7094,7,1570072,1570073
PSORS1C3,6,31177898,31177899,0.27438838169669,0.89944867593356,0.0989836426493897,0.758559645669703,10454,367182,6330,ENSG00000204528.3,ENSG00000204528.3,0.453496060754655,0.744186714909039,0.864656762692791,0.207251355843073,0.372364549199118,0.534811068771195,16.3012554843106,4.378709914590591,28,10454,367182,6330,6,31177898,31177899
PSPHP1,7,55764796,55764797,0.991342256758627,0.427257483932957,0.0855938437717841,0.869642883360819,10454,367182,7377,ENSG00000226278.1,ENSG00000226278.1,0.414544148479608,0.537271050475921,0.447577643720764,0.473826082772019,0.480060205539777,0.328539123883707,11.1741860765159,4.388162040468629,6,10454,367182,7377,7,55764796,55764797
PSRC1,1,109283185,109283186,0.203519743337058,0.699505672318239,0.6607382165432,0.185312388566714,10454,367182,981,ENSG00000134222.16,ENSG00000134222.16,0.433551733653214,0.574079907681548,0.48095861659739,0.979513876852757,0.997569315199903,0.948278817641359,15.2408973368511,3.917810031457764,5,10454,367182,981,1,109283185,109283186
PSTPIP2,18,46072259,46072260,0.935625012493302,0.587886475600061,0.659138390614236,0.250663636127937,10454,367182,16678,ENSG00000152229.18,ENSG00000152229.18,0.254802755167268,0.469280928385385,0.641810641490639,0.701971548290303,0.68636590368061,0.436199784239357,17.8891797731403,4.578597447872202,4,10454,367182,16678,18,46072259,46072260
PTAR1,9,69759958,69759959,0.931640787710568,0.893445847919859,0.0802067257235471,0.872221383117781,10454,367182,8983,ENSG00000188647.12,ENSG00000188647.12,0.816156713177577,0.968411860343644,0.919768194111689,0.655800960704396,0.0709650563608417,0.0240300233848304,11.382103095846,5.08655947720446,8,10454,367182,8983,9,69759958,69759959
PTCH1,9,95517056,95517057,0.0160459551990733,0.0886959703050431,0.131537311783217,0.0349127333378531,10454,367182,9086,ENSG00000185920.15,ENSG00000185920.15,0.549765888782131,0.316211887633527,0.163140423070957,0.0751252851706209,0.175835557795975,0.578240013810199,10.116468984515,3.093862288335068,3,10454,367182,9086,9,95517056,95517057
PTGDR,14,52267712,52267713,0.961802887726241,0.399250635132457,0.430800232565885,0.254230403391237,10454,367182,13062,ENSG00000168229.3,ENSG00000168229.3,0.507296970977574,0.379332200270627,0.220825806413245,0.941292547895029,0.0990486589401509,0.0316222819620958,11.8828367409756,3.696330264594316,4,10454,367182,13062,14,52267712,52267713
PTGR1,9,111599854,111599855,0.0242289111834743,0.403785870882359,0.102038113570089,0.696418000859007,10454,367182,9159,ENSG00000106853.18,ENSG00000106853.18,0.840969438642832,0.964019170976145,0.855792723851261,0.302432723784224,0.532434648624612,0.657027124171625,10.9735730504488,2.5630157514363883,6,10454,367182,9159,9,111599854,111599855
PTGR2,14,73851843,73851844,0.990222351034399,0.276120733936303,0.308451711160084,0.790607006882618,10454,367182,13226,ENSG00000140043.11,ENSG00000140043.11,0.806738122160609,0.968486067914547,0.948338717914277,0.0073756246841162,0.0125757666195388,0.209795121375722,28.3953040453678,5.296545229572548,4,10454,367182,13226,14,73851843,73851844
PTPA,9,129110949,129110950,0.620964430786478,0.216579221237793,0.50410635422022,0.357069366851726,10454,367182,9332,ENSG00000119383.19,ENSG00000119383.19,0.153258848616351,0.3575045810548,0.893865820203261,0.83375739802289,0.578496054084164,0.30537032167003,131.067956481363,5.275064102211645,2,10454,367182,9332,9,129110949,129110950
PTPN1,20,50510320,50510321,0.729802259508645,0.776938309504686,0.622003487550134,0.709670213417678,10454,367182,18714,ENSG00000196396.9,ENSG00000196396.9,0.882179363943312,0.904658488145215,0.672732249827173,0.0741284623251062,0.102782636125822,0.243342028161651,12.3097792397975,2.390634638454576,7,10454,367182,18714,20,50510320,50510321
PTPRJ,11,47980557,47980558,0.758457198425491,0.810976094861945,0.811871602189131,0.994104338352071,10454,367182,10657,ENSG00000149177.12,ENSG00000149177.12,0.445585402899528,0.104064806268274,0.0470537589838467,0.008221813927612,0.0183997530717088,0.315782760941914,13.3817329015108,1.9987300623582516,3,10454,367182,10657,11,47980557,47980558
PTPRN,2,219309647,219309648,0.597743009141489,0.239944332266459,0.231047417483127,0.791867293053456,10454,367182,3249,ENSG00000054356.13,ENSG00000054356.13,0.96222805644753,0.72696512400842,0.425352130645374,0.021766523157636,0.0226055567668193,0.128150176411835,31.8001073719119,9.403602519510454,6,10454,367182,3249,2,219309647,219309648
PTX3,3,157436788,157436789,0.850422797637512,0.544173792358342,0.328486448475094,0.73543756153089,10454,367182,4276,ENSG00000163661.3,ENSG00000163661.3,0.169288442516879,100,,0.162629024954616,,,13.4572213531881,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f9b9253d680> [RTYPES.NILSXP],3,10454,367182,4276,3,157436788,157436789
PUS7L,12,43758816,43758817,0.879944694804989,0.690945906376094,0.607824356942883,0.348684271058904,10454,367182,11718,ENSG00000129317.14,ENSG00000129317.14,0.840876982168173,0.957077713372838,0.827594142175948,0.239901978900116,0.206233529102588,0.182601633090733,10.075846520712,3.032382722279416,4,10454,367182,11718,12,43758816,43758817
PVALB,22,36819478,36819479,0.99651533034714,0.118041383604103,0.327829228922306,0.158511857960943,10454,367182,19379,ENSG00000100362.12,ENSG00000100362.12,0.36397644138576,0.52139464294074,0.489154220446951,0.659013208785149,0.46288908989976,0.246012037056117,19.4578004361184,3.8327330815619,7,10454,367182,19379,22,36819478,36819479
PWP1,12,107685731,107685732,0.0940676590192908,0.260747172815168,0.524891255098737,0.538290130328939,10454,367182,12218,ENSG00000136045.11,ENSG00000136045.11,0.0147083217086145,0.0164962610322901,0.132895962425091,0.0214025983654576,0.0266555656783224,0.161962050564323,15.6050524975537,5.170167512441285,9,10454,367182,12218,12,107685731,107685732
PWP2,21,44107289,44107290,0.293701357770103,0.934484187427941,0.874685238429466,0.920312597315838,10454,367182,18999,ENSG00000241945.7,ENSG00000241945.7,0.738920879718587,0.873414946973437,0.689516430358801,0.727451795796885,0.232926450040722,0.0947006278807658,78.2730989692482,19.325297858986342,2,10454,367182,18999,21,44107289,44107290
PXDN,2,1744851,1744852,0.159019147522433,0.337577885339387,0.422946904668056,0.213913612805236,10454,367182,2068,ENSG00000130508.10,ENSG00000130508.10,0.556646404722654,0.0116779094105819,0.0034473054331399,0.280490743692415,0.555068526273437,0.910560500708656,16.0008422254421,10.732927798211236,9,10454,367182,2068,2,1744851,1744852
PXK,3,58332879,58332880,0.696392491246432,0.858389414899126,0.966649056816996,0.687775644137133,10454,367182,3867,ENSG00000168297.15,ENSG00000168297.15,0.308070064087687,0.412556493828875,0.39228507366781,0.24345429576193,0.476707217978548,0.72770733714739,18.7840107807186,1.985693495469209,5,10454,367182,3867,3,58332879,58332880
PXYLP1,3,141228725,141228726,0.873391588876987,0.841958124910923,0.626141229774778,0.244649920826238,10454,367182,4188,ENSG00000155893.12,ENSG00000155893.12,0.235492333293169,0.478691366085582,0.797123632917395,0.332892047917946,0.531823522114677,0.568455673339092,43.0342038227387,3.7618920622236165,3,10454,367182,4188,3,141228725,141228726
PYCR2,1,225924339,225924340,0.696512860356827,0.326489880095981,0.119721372655883,0.471405376551946,10454,367182,1918,ENSG00000143811.18,ENSG00000143811.18,0.0384151741187058,0.0606925128813202,0.251047006181822,0.850247179869364,0.168287703145614,0.0603220053473588,15.4457243613789,11.116721934041262,8,10454,367182,1918,1,225924339,225924340
PYGB,20,25248068,25248069,0.907795506338754,0.629560527740574,0.600943320996021,0.415517522000468,10454,367182,18480,ENSG00000100994.11,ENSG00000100994.11,0.90572001697907,0.990228841481972,0.94028858182429,0.0067531276035329,0.0190928381405414,0.446544188596316,43.9322110612576,10.30143644746661,7,10454,367182,18480,20,25248068,25248069
QDPR,4,17512233,17512234,0.713618157562237,0.0795808255773041,0.494812261853245,0.119021347222326,10454,367182,4623,ENSG00000151552.11,ENSG00000151552.11,0.997501842421808,0.11824175637968,0.038794723502559,0.813701392501185,0.383632279379746,0.172554823214153,39.8562330632624,8.103272216361871,12,10454,367182,4623,4,17512233,17512234
QKI,6,163413999,163414000,0.0472346398424224,0.218365872818404,0.859182418439298,0.233885403313218,10454,367182,7040,ENSG00000112531.16,ENSG00000112531.16,0.384453443938981,0.516027031689746,0.451537925830169,0.0678855334902162,0.188669376600862,0.963434287198383,24.4998461193708,11.771336045574094,6,10454,367182,7040,6,163413999,163414000
QSER1,11,32893177,32893178,0.73666045032907,0.668848957373873,0.493223465449995,0.826999735300974,10454,367182,10567,ENSG00000060749.14,ENSG00000060749.14,0.986356688760437,0.752830704714391,0.451249974573939,0.647709097993267,0.573155470770287,0.341605982775927,10.5488916953062,8.926549171286549,5,10454,367182,10567,11,32893177,32893178
QSOX1,1,180154833,180154834,0.542241761980207,0.967703386062068,0.90462133982922,0.34749643595508,10454,367182,1633,ENSG00000116260.16,ENSG00000116260.16,0.150152297591486,0.205163907215019,0.29487354431,0.714516179687375,0.753016284962014,0.510262565913546,23.1116808276895,4.33599299621784,5,10454,367182,1633,1,180154833,180154834
RAB11FIP4,17,31391623,31391624,0.897793111313195,0.907971829203042,0.755951016845381,0.551247923480294,10454,367182,15684,ENSG00000131242.17,ENSG00000131242.17,0.724867967648813,0.867860477400073,0.689551968938242,0.542602278083164,0.599123945815506,0.418744826585429,10.643602077339,4.157377432482873,3,10454,367182,15684,17,31391623,31391624
RAB11FIP5,2,73156720,73156721,0.381577531641732,0.0966387195915213,0.0744387587103276,0.129127411000916,10454,367182,2473,ENSG00000135631.16,ENSG00000135631.16,0.167485512220091,0.382792678992737,0.901535693933162,0.980338613235413,0.198560936381587,0.0721812941448687,20.4333881251379,2.310766150823819,3,10454,367182,2473,2,73156720,73156721
RAB20,13,110561732,110561733,0.26756439576178,0.689954225196313,0.813591794022875,0.57676213153409,10454,367182,12766,ENSG00000139832.4,ENSG00000139832.4,0.386873164211707,0.601275799561477,0.604219382519116,0.881507175008977,0.818957316105549,0.539090727389262,21.1857050412016,3.6834006942390007,11,10454,367182,12766,13,110561732,110561733
RAB23,6,57222313,57222314,0.519845216615309,0.733140120994679,0.600894536787259,0.759491994808105,10454,367182,6657,ENSG00000112210.11,ENSG00000112210.11,0.306241576893291,0.592475894471513,0.991099122580142,0.876128919043595,0.333999629385455,0.140824205364208,14.4356315695611,3.7709875252135325,2,10454,367182,6657,6,57222313,57222314
RAB29,1,205775459,205775460,0.67796465889247,0.721800922451291,0.83738283065247,0.682521678908678,10454,367182,1792,ENSG00000117280.12,ENSG00000117280.12,0.668815287256596,0.457767181698013,0.240145299490192,0.313437244853023,0.462329062296318,0.467946396560757,48.8059543272995,2.352397088117708,3,10454,367182,1792,1,205775459,205775460
RAB2A,8,60516856,60516857,0.852349352642779,0.0232962061539479,0.0174550977509649,0.0147798459864317,10454,367182,8367,ENSG00000104388.14,ENSG00000104388.14,0.599788671924553,0.36660051448741,0.188209158341008,0.0734969455462255,0.0127035488383576,0.0187080404890036,18.1912660731142,1.92144011313736,4,10454,367182,8367,8,60516856,60516857
RAB3GAP2,1,220272453,220272454,0.887039132983655,0.156124332169514,0.164929532995222,0.164370157875202,10454,367182,1876,ENSG00000118873.15,ENSG00000118873.15,0.225890036172081,0.396611104177583,0.535951462016696,0.788086278649499,0.272565895321691,0.111877709403886,11.2579075209945,3.243114536693977,2,10454,367182,1876,1,220272453,220272454
RAB3IL1,11,61920268,61920269,0.211174917104483,0.304314151721852,0.238425799379624,0.2853312784388,10454,367182,10746,ENSG00000167994.11,ENSG00000167994.11,0.822639491374014,0.639655894646967,0.358435287593035,0.0437891990804043,0.128964816336187,0.858543944432746,12.2675290317936,2.4835478759128633,9,10454,367182,10746,11,61920268,61920269
RAB3IP,12,69738680,69738681,0.704706276039086,0.890446814012909,0.717170609082837,0.917759054228666,10454,367182,12060,ENSG00000127328.21,ENSG00000127328.21,0.757731561720352,0.779902702601828,0.526053372172199,0.106277198900844,0.116888736584889,0.194348487042948,19.3223971096781,5.600569668048105,5,10454,367182,12060,12,69738680,69738681
RAB40C,16,589356,589357,0.838739955827934,0.228823440738104,0.222053776353448,0.0802422674517924,10454,367182,14229,ENSG00000197562.9,ENSG00000197562.9,0.837721617014795,0.929640106686479,0.747121277023504,0.376313325373131,0.405105849125717,0.311453370438361,10.1375917700666,7.11958480933477,4,10454,367182,14229,16,589356,589357
RAB44,6,36697850,36697851,0.227851237833063,0.636334979775693,0.396824383764774,0.447453734917015,10454,367182,6497,ENSG00000255587.7,ENSG00000255587.7,0.185733596276541,0.0779095456642531,0.0670745911259564,0.93811805064087,0.746801954266915,0.447143527231811,12.7815068008745,5.533096581615793,11,10454,367182,6497,6,36697850,36697851
RAB6A,11,73761136,73761137,0.396762093545875,0.700926718745819,0.517987562814108,0.616367492265828,10454,367182,11027,ENSG00000175582.19,ENSG00000175582.19,0.491239371515641,0.787779545394383,0.954287293209365,0.403066086373531,0.592568242753499,0.55557785618036,10.4046620026275,3.684560383328233,3,10454,367182,11027,11,73761136,73761137
RABAC1,19,41959389,41959390,0.493451364067087,0.150618795000643,0.399697200241658,0.149647481028834,10454,367182,17758,ENSG00000105404.10,ENSG00000105404.10,0.171939948025087,0.255268986508393,0.35235011345953,0.941063165079087,0.963495461158552,0.792932344916623,11.7629292621886,8.349160099216594,3,10454,367182,17758,19,41959389,41959390
RABEP1,17,5282264,5282265,0.0262268706107121,0.424543030972624,0.828664072691284,0.139701073843958,10454,367182,15341,ENSG00000029725.16,ENSG00000029725.16,0.235212860082655,0.459821014873328,0.703517427830461,0.0038494073228148,0.0123541755472069,0.510026643906103,14.4711697059641,4.944341502833053,4,10454,367182,15341,17,5282264,5282265
RABEPK,9,125200541,125200542,0.696118522145563,0.536521213818355,0.47528164018249,0.477968639058611,10454,367182,9255,ENSG00000136933.16,ENSG00000136933.16,0.890087904437916,0.825771345643235,0.546424888238381,0.833014081303382,0.898773811579709,0.68100641167547,68.6154878307598,1.9698378565219865,2,10454,367182,9255,9,125200541,125200542
RABGAP1L,1,174159409,174159410,0.953693681647762,0.952511813979421,0.744149681106848,0.966445655606149,10454,367182,1604,ENSG00000152061.23,ENSG00000152061.23,0.885905186027307,100,,0.636503089287136,,,17.8812261548147,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f005635b600> [RTYPES.NILSXP],2,10454,367182,1604,1,174159409,174159410
RABL2A,2,113627228,113627229,0.181391914149394,0.377965530210553,0.231078893673789,0.826528133599246,10454,367182,2784,ENSG00000144134.18,ENSG00000144134.18,0.0522257670661597,100,,0.794330722632543,,,12.6425372214119,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f79c8a5e980> [RTYPES.NILSXP],3,10454,367182,2784,2,113627228,113627229
RABL2B,22,50783662,50783663,0.195709999700421,0.960574984816103,0.996297303054209,0.990716080161897,10454,367182,19626,ENSG00000079974.17,ENSG00000079974.17,0.921271472510768,0.764395504664604,0.467639849689906,0.585015310174109,0.859552440740034,0.946570701430204,32.9918138840363,14.56128990206293,4,10454,367182,19626,22,50783662,50783663
RAC1,7,6374522,6374523,0.322694282549516,0.871626827607395,0.822852477026979,0.85446703537417,10454,367182,7143,ENSG00000136238.17,ENSG00000136238.17,0.59263278878519,0.820895478819854,0.74188582680074,0.0080316514015696,0.0279192197406173,0.717928491262511,60.3253766027154,6.420820663218728,3,10454,367182,7143,7,6374522,6374523
RAC2,22,37244447,37244448,0.0470963309420082,0.0294675895648315,0.452491104709098,0.678197428838548,10454,367182,19391,ENSG00000128340.14,ENSG00000128340.14,0.024217583147764,0.0789066336853924,0.987619157911462,0.646059299942096,0.482379828916397,0.26409925848748,11.0895059648219,3.4128796553087617,6,10454,367182,19391,22,37244447,37244448
RAD23B,9,107283136,107283137,0.0333645717456196,0.293215084889255,0.124974013408023,0.191043407876948,10454,367182,9145,ENSG00000119318.12,ENSG00000119318.12,0.126106337342184,0.0948115876773472,0.123533995895358,0.0819778063430101,0.172666619914901,0.485026248935916,13.6873884013496,3.2738869885276745,5,10454,367182,9145,9,107283136,107283137
RAD51D,17,35121521,35121522,0.513080129637007,0.837709507512346,0.738475386638327,0.613146785044533,10454,367182,15714,ENSG00000185379.20,ENSG00000185379.20,0.848579532530606,0.523302112602256,0.26190119565705,0.114897110292271,0.285258121655495,0.878969806342911,17.3838066306284,3.3816572667729745,2,10454,367182,15714,17,35121521,35121522
RAD52,12,990052,990053,0.188435450217961,0.2410955066037,0.305472263646564,0.161977867557583,10454,367182,11397,ENSG00000002016.17,ENSG00000002016.17,0.147240718305936,0.340823244757468,0.819152554058588,0.945060149984365,0.0128883534095133,0.0031854159361085,23.0025381130997,11.58791700593422,7,10454,367182,11397,12,990052,990053
RALB,2,120240063,120240064,0.327015010993831,0.551826471844003,0.41627015382372,0.573730329346929,10454,367182,2814,ENSG00000144118.13,ENSG00000144118.13,0.558027640052609,0.738769068599806,0.608467284545431,0.789208862980728,0.907183641889736,0.725428066855425,17.1386513562013,2.3688323779973777,2,10454,367182,2814,2,120240063,120240064
RALBP1,18,9475008,9475009,0.792531760677482,0.799755307163653,0.975908363667358,0.266949391951439,10454,367182,16561,ENSG00000017797.12,ENSG00000017797.12,0.968204938246606,0.500562426078515,0.239694282461608,0.328854083520855,0.18818797234914,0.122330927631846,29.9907927985351,25.026673074461502,11,10454,367182,16561,18,9475008,9475009
RALGAPA1,14,35809303,35809304,0.38328471805922,0.308537863088759,0.204242692945361,0.228788330684453,10454,367182,13002,ENSG00000174373.16,ENSG00000174373.16,0.686644486861484,0.420095892956861,0.209955204778987,0.0126453169961622,0.0020238825389044,0.0128662416933507,61.4032632107283,6.420961843706206,2,10454,367182,13002,14,35809303,35809304
RALGPS1,9,126914773,126914774,0.323470033081065,0.137361457682785,0.116156283313775,0.165344607143892,10454,367182,9263,ENSG00000136828.18,ENSG00000136828.18,0.138679825110734,0.261729161933003,0.484630898076092,0.0685201741141646,0.0461529335084711,0.0923186372816514,15.5226280168616,3.586723438617617,2,10454,367182,9263,9,126914773,126914774
RAMP1,2,237858892,237858893,0.341425410137495,0.540622884437517,0.96988891498456,0.76226530835979,10454,367182,3342,ENSG00000132329.10,ENSG00000132329.10,0.929623851170081,0.826794976437966,0.541601558185647,0.0706970900633163,0.136129662716198,0.39564000593804,16.4728330057204,3.824870715177202,9,10454,367182,3342,2,237858892,237858893
RAP1GAP,1,21669362,21669363,0.191608741591164,0.260852793011561,0.227004805953573,0.459101821117329,10454,367182,296,ENSG00000076864.19,ENSG00000076864.19,0.0581212692685037,0.105718139747037,0.341741676615783,0.0021264781036931,0.008908685624758,0.946861930888319,16.9947010748649,5.3800509764150775,9,10454,367182,296,1,21669362,21669363
RAP2A,13,97434221,97434222,0.716634254873578,0.839825056770877,0.11295269414943,0.677226516598775,10454,367182,12726,ENSG00000125249.6,ENSG00000125249.6,0.173706074307613,0.378724494057293,0.762516132841228,0.0798143105812211,0.102165075512027,0.221650377902216,16.0900645781997,6.021178549247615,2,10454,367182,12726,13,97434221,97434222
RAPGEF1,9,131740073,131740074,0.323433598416891,0.997384830907525,0.553684700243889,0.569075443292727,10454,367182,9369,ENSG00000107263.18,ENSG00000107263.18,0.963605646184582,0.800052488518717,0.505172848150255,0.940099540336169,0.0623231145724227,0.0185315286601423,25.4453604412278,3.746885938335354,10,10454,367182,9369,9,131740073,131740074
RAPGEF3,12,47771039,47771040,0.427118676809764,0.256547597741134,0.575501380306862,0.610679270688392,10454,367182,11748,ENSG00000079337.15,ENSG00000079337.15,0.635015150640356,0.819652447603545,0.677960035516187,0.621361643442642,0.131118928920057,0.0506642595486221,21.8651762614807,3.5951683213280607,13,10454,367182,11748,12,47771039,47771040
RASA4,7,102616756,102616757,0.918525558518094,0.265983552393486,0.357368178431545,0.293139308916599,10454,367182,7671,ENSG00000105808.17,ENSG00000105808.17,0.310580543770777,100,,0.0712607550317751,,,11.1995811660528,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f233ef987c0> [RTYPES.NILSXP],2,10454,367182,7671,7,102616756,102616757
