gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps_original,num_snps_common,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
NXNL1,0.392613937732803,0.477443428278586,0.989743212955806,0.999999999999917,10454,367182,4387,ENSG00000171773.2,ENSG00000171773.2,0.984683874077752,100,100,0.994739491598836,100,100,0.010632965403334,0.0024818194022836,2661,1326,10454,367182,4386,19,17460953,17460954
NXT1,0.728711893528994,0.599746868057806,0.315840664042153,0.458719461448444,10454,367182,2229,ENSG00000132661.3,ENSG00000132661.3,0.749707471883222,0.603550035091196,0.340635778142305,0.0155677302204305,0.00317517113485018,0.0174182401587965,0.0110458049134451,0.0127259620575631,2646,1275,10454,367182,2228,20,23350735,23350736
NYAP2,0.396354220249483,0.317664982753179,0.352996744378528,0.614432693188434,10454,367182,2888,ENSG00000144460.12,ENSG00000144460.12,0.613936114608352,100,100,0.0267744085822402,100,100,0.0109959316086584,0.0279232478909205,2117,1070,10454,367182,2887,2,225399709,225399710
NYNRIN,0.514150364496251,0.502022570335514,0.280717770612111,0.79614633519383,10454,367182,5893,ENSG00000205978.5,ENSG00000205978.5,0.56211658872054,100,100,0.500644503150819,100,100,0.015689249948392,0.00483247449230461,2369,718,10454,367182,5892,14,24398785,24398786
OAF,0.171008404304299,0.500318268846531,0.664544614472517,0.934739447211614,10454,367182,5096,ENSG00000184232.8,ENSG00000184232.8,0.48054096127002,100,100,0.0566621693714849,100,100,0.0151310956051928,0.0015651259503242,2208,1188,10454,367182,5095,11,120210766,120210767
OASL,0.154163561642411,0.628767673597476,0.173495807700639,0.170030556472879,10454,367182,2349,ENSG00000135114.12,ENSG00000135114.12,0.95583672066724,100,100,0.870933661334588,100,100,0.0358535317721809,0.000243273652917482,2199,966,10454,367182,2348,12,121039241,121039242
OCEL1,0.131877761816582,0.39045630456622,0.724330475482926,0.869927020066978,10454,367182,719,ENSG00000099330.8,ENSG00000099330.8,0.79827555714913,100,100,0.614661769403268,100,100,0.0732617165661637,0.000686526505006502,2511,1179,10454,367182,718,19,17226203,17226204
OCIAD1,0.574008659609858,0.591058097762449,0.217302193415871,0.990330112338975,10454,367182,1259,ENSG00000109180.14,ENSG00000109180.14,0.394556996005404,100,100,0.00967608727760819,100,100,0.0106537272867414,0.000970495641787011,861,339,10454,367182,1258,4,48805211,48805212
OCIAD2,0.967399334160736,0.574711473889493,0.457039025695462,0.75649477289741,10454,367182,2928,ENSG00000145247.11,ENSG00000145247.11,0.208331872060724,100,100,0.780110325811559,100,100,0.019647468330239,0.0152045712846839,688,229,10454,367182,2927,4,48906936,48906937
OCLN,0.751138098359742,0.519826304013348,0.763972074444525,0.87769326350364,10454,367182,5596,ENSG00000197822.10,ENSG00000197822.10,0.159807695014531,0.107187725587734,0.114551516149639,0.0210396171968909,0.0678338853270035,0.809868510471543,0.124880022364525,0.0548105261986933,1005,530,10454,367182,5595,5,69492291,69492292
ODF2,0.450779551216715,0.483807489100458,0.583709094417816,0.868253210820682,10454,367182,2464,ENSG00000136811.16,ENSG00000136811.16,0.543427592662619,100,100,0.0202602682248458,100,100,0.0716860664861433,0.0186119529460909,1204,387,10454,367182,2463,9,128455185,128455186
ODF2L,0.397017741425617,0.666990161172763,0.894538954312673,0.222460967120795,10454,367182,1819,ENSG00000122417.15,ENSG00000122417.15,0.423470671168929,0.168402750960577,0.0873783551281681,0.0514069976445775,0.12183396961178,0.519325142365079,0.0616794476735759,0.00185350250129607,2367,1322,10454,367182,1818,1,86396341,86396342
ODF3B,0.35047170605248,0.507011338206533,0.900071932088531,0.985950095392974,10454,367182,4744,ENSG00000177989.13,ENSG00000177989.13,0.890435522979313,100,100,0.00326525431724585,100,100,0.0110798802419185,0.000347850630183225,1991,974,10454,367182,4743,22,50532579,50532580
ODF3L1,0.753400764839581,0.656283241873006,0.949221214777143,0.846800759288661,10454,367182,5005,ENSG00000182950.2,ENSG00000182950.2,0.912831378593028,100,100,0.534131385983516,100,100,0.0353436947632506,0.000294413822200063,1201,497,10454,367182,5004,15,75723976,75723977
ODF3L2,0.199535920612229,0.589419472825456,0.899727097992967,0.793026902674615,10454,367182,4932,ENSG00000181781.9,ENSG00000181781.9,0.480557079700313,100,100,0.93834456752266,100,100,0.0697272774593936,0.00886083198695342,2474,1034,10454,367182,4931,19,474982,474983
OGDHL,0.650525942549152,0.550508231864568,0.752620206084584,0.83091685327348,10454,367182,5564,ENSG00000197444.9,ENSG00000197444.9,0.635665306849766,100,100,0.0291157378337915,100,100,0.0180853919184972,0.00257098512119737,1936,721,10454,367182,5563,10,49762378,49762379
OGFOD3,0.820118750451617,0.807691931340893,0.463189886946497,0.942841737999437,10454,367182,4922,ENSG00000181396.12,ENSG00000181396.12,0.380539951612942,100,100,0.171573837232306,100,100,0.0569642545915261,0.00475968152528367,2315,1036,10454,367182,4921,17,82415626,82415627
OGN,0.553800441035252,0.486639566987281,0.192702114047547,0.853763701720588,10454,367182,1159,ENSG00000106809.10,ENSG00000106809.10,0.143616086656573,100,100,0.128314637066231,100,100,0.0208342074826352,0.0120671573283999,1592,460,10454,367182,1158,9,92404695,92404696
OIP5,0.828637107840954,0.553254870344496,0.0300854964818251,0.953882116713436,10454,367182,989,ENSG00000104147.8,ENSG00000104147.8,0.00891202973248579,100,100,0.579177195706757,100,100,0.028633980688098,0.00447204249249092,1455,581,10454,367182,988,15,41332620,41332621
OLFM2,0.70398743398641,0.493776654449123,0.0656143543328189,0.129199798723394,10454,367182,1049,ENSG00000105088.8,ENSG00000105088.8,0.367232628075788,100,100,0.355904296958621,100,100,0.0125324804980109,0.00413667697670933,2199,933,10454,367182,1048,19,9936551,9936552
OLFML3,0.242068530943347,0.971349025421904,0.215912364579421,0.333426832590152,10454,367182,1597,ENSG00000116774.11,ENSG00000116774.11,0.79557977868455,0.865179284123393,0.637132997710168,0.0495447063692202,0.0571385358215404,0.171732463166706,0.0156685813489083,0.0259997712780651,1768,771,10454,367182,1596,1,113979390,113979391
OLIG1,0.638752163886253,0.68922842861897,0.0573355440759606,0.0903768441999787,10454,367182,5094,ENSG00000184221.12,ENSG00000184221.12,0.245348095970369,0.508871620792622,0.968255614020128,0.779897098006628,0.121987562586043,0.0421399875019214,0.0141159248968295,0.00471221426334765,1991,1098,10454,367182,5093,21,33070143,33070144
OMA1,0.00620401360669665,0.300318554817105,0.00024772133766876,0.170999421973628,10454,367182,3632,ENSG00000162600.11,ENSG00000162600.11,0.00210515523939285,100,100,0.717880263091484,100,100,0.215793961167913,0.00155655017273557,2308,1057,10454,367182,3631,1,58546801,58546802
OMG,0.789528697207901,0.583177334200431,0.943737458380729,0.485539856744555,10454,367182,1991,ENSG00000126861.4,ENSG00000126861.4,0.927819868423295,100,100,0.380183716052952,100,100,0.0302600694476188,0.0149087694636562,1808,764,10454,367182,1990,17,31297410,31297411
OPCML,0.106951484722502,0.305076316887471,0.327975662831348,0.168024884990921,10454,367182,5059,ENSG00000183715.13,ENSG00000183715.13,0.196492308583522,100,100,0.705760150600261,100,100,0.0910485776556766,0.0193796333946141,2299,956,10454,367182,5058,11,133532518,133532519
OPCML-IT1,0.338668548775667,0.719947634541764,0.265404439564747,0.773665574626726,10454,367182,7612,ENSG00000254896.1,ENSG00000254896.1,0.394055339670951,100,100,0.222784704535749,100,100,0.0111794829499721,6.79997777787339e-05,2340,950,10454,367182,7611,11,133366079,133366080
OPN4,0.337271743722824,0.570380496735909,0.833810047003063,0.866414102914764,10454,367182,1816,ENSG00000122375.11,ENSG00000122375.11,0.16838451128828,0.38420318497982,0.899373997836993,0.896087202009425,0.947674507088586,0.763630693891791,0.187011851049733,0.000260639939452028,1939,917,10454,367182,1815,10,86654556,86654557
OR10AB1P,0.310957147147065,0.527219248960414,0.685359174988686,0.896766858934249,10454,367182,4668,ENSG00000176716.4,ENSG00000176716.4,0.606708492863367,100,100,0.0811758029172861,100,100,0.0558058346199176,0.0257492738768903,3220,1349,10454,367182,4667,11,7728399,7728400
OR2A20P,0.874249567999535,0.873363770533953,0.182898871556372,0.176542798512223,10454,367182,4286,ENSG00000170356.8,ENSG00000170356.8,0.908253249665021,0.574864378957035,0.295606539749947,0.650957327528278,0.723868651916821,0.506353610946603,0.0660736523653174,0.00854439675367324,1526,391,10454,367182,4285,7,144252956,144252957
OR2L13,0.760142201410541,0.525466012898743,0.502962979532504,0.933562942164293,10454,367182,5421,ENSG00000196071.4,ENSG00000196071.4,0.835386500171349,100,100,0.482718839820463,100,100,0.423906471531984,0.0104850763813082,3032,1099,10454,367182,5420,1,248098648,248098649
OR2L2,0.732446454164728,0.554195915073884,0.382381623433928,0.869406386389312,10454,367182,5729,ENSG00000203663.3,ENSG00000203663.3,0.552321488480645,0.45202190072686,0.266469302813876,0.519669782550418,0.618357807373472,0.459616998010935,0.137877917155546,0.00305956500286618,3090,1183,10454,367182,5728,1,248038267,248038268
OR4F5,0.373868826589062,0.94280134599571,0.277568202571561,0.996950520847324,10454,367182,5229,ENSG00000186092.4,ENSG00000186092.4,0.275733648587059,100,100,0.0843650691012154,100,100,0.0253413426748664,0.000455941588770811,24,2,10454,367182,5228,1,69090,69091
OR4G11P,0.409349835966399,0.969842793858706,0.321865431642983,0.99539011312291,10454,367182,7091,ENSG00000240361.1,ENSG00000240361.1,0.275733648587049,100,100,0.0843650691012329,100,100,0.0446412917823598,0.000635285080699728,24,2,10454,367182,7090,1,62947,62948
OR52K3P,0.0877667294007286,0.339115422688041,0.0882241127908739,0.470213595281472,10454,367182,6276,ENSG00000225101.4,ENSG00000225101.4,0.195063731886412,100,100,0.422947593110385,100,100,0.0506597143472371,0.00486537037264789,3497,1281,10454,367182,6275,11,4474812,4474813
OR6B3,0.988358342940393,0.68012753658449,0.882807624239744,0.906184094817218,10454,367182,4778,ENSG00000178586.4,ENSG00000178586.4,0.570889231245048,0.826741060556816,0.807537233264213,0.323304228770423,0.551398719947776,0.642827972232229,0.0435471923993159,0.0272449273569534,3240,1682,10454,367182,4777,2,240046071,240046072
OR6E1P,0.184472328419024,0.39237352363753,0.629491530448122,0.738155951149851,10454,367182,6877,ENSG00000235213.1,ENSG00000235213.1,0.125745151569341,100,100,0.493110829076345,100,100,0.0269016617700525,0.0060648909922056,2796,1160,10454,367182,6876,14,22702142,22702143
OR7D2,0.392619269764129,0.54312076089537,0.858180244028852,0.954931894740626,10454,367182,5329,ENSG00000188000.3,ENSG00000188000.3,0.898330612087093,0.924756024850435,0.708162293675727,0.500634144341755,0.0249054179608664,0.00846793080242891,0.199976010453093,0.126328473398675,2541,1112,10454,367182,5328,19,9185593,9185594
OR7E14P,0.68576266455681,0.62446592291703,0.929880752894761,0.710925993422252,10454,367182,5126,ENSG00000184669.7,ENSG00000184669.7,0.299036001215396,0.439442326738286,0.451839256640849,0.0926413884779558,0.0520185447638057,0.0790442913109011,0.0186062446327868,0.00303565009793838,1915,1015,10454,367182,5125,11,17014046,17014047
OR7E155P,0.305874023618431,0.518424869042951,0.199875190944391,0.944486994295676,10454,367182,6836,ENSG00000234655.3,ENSG00000234655.3,0.205534973847126,0.194208214259089,0.19558426567877,0.809541423545234,0.96780954635651,0.931677145410821,0.0142514853212992,0.0138887096124481,1668,841,10454,367182,6835,13,41440846,41440847
OR7E28P,0.177516717545433,0.883505644440332,0.163979804120573,0.156861075754982,10454,367182,7494,ENSG00000251491.2,ENSG00000251491.2,0.524999577608228,100,100,0.569949037856383,100,100,0.0192388924484329,0.0179828985498247,2442,869,10454,367182,7493,2,158862310,158862311
OR7E29P,0.769454097010042,0.550982367314096,0.174454279356828,0.993795519965623,10454,367182,7199,ENSG00000243429.1,ENSG00000243429.1,0.118060058929959,100,100,0.00578409577889319,100,100,0.019786338830479,0.00408105004273903,3003,1231,10454,367182,7198,3,125712138,125712139
OR7E38P,0.435980881377005,0.458165365429291,0.862026913994936,0.965043544173042,10454,367182,5036,ENSG00000183444.10,ENSG00000183444.10,0.981153729775442,0.619773473473493,0.328146468595712,0.0221879471877789,0.0268277063827916,0.15671325001784,0.100473920172282,0.0242225186530028,2410,1086,10454,367182,5035,7,97967073,97967074
OR7E47P,0.430304664363167,0.588192801817954,0.665824196762187,0.973366391648491,10454,367182,7742,ENSG00000257542.4,ENSG00000257542.4,0.322147284602243,100,100,0.333211657607437,100,100,0.0408190672586489,0.00516813783698643,2377,1089,10454,367182,7741,12,52079695,52079696
OR7E7P,0.153233356822185,0.242857638218831,0.866967256349521,0.982564997703444,10454,367182,7036,ENSG00000238228.1,ENSG00000238228.1,0.814688926636942,100,100,0.799171064144085,100,100,0.0366183258932685,0.00206733368424025,2409,1087,10454,367182,7035,7,97947997,97947998
OR7M1P,0.938300959939865,0.751786258844961,0.827632875759207,0.294602643191974,10454,367182,8670,ENSG00000273336.1,ENSG00000273336.1,0.64476271281429,0.899005480581656,0.984543417996835,0.15304060741264,0.344514724986599,0.764737028351291,0.0398916354323371,0.0065456937632125,1557,630,10454,367182,8669,10,133481237,133481238
ORC5,0.674444822174129,0.582252348385943,0.51935998155048,0.918898953845854,10454,367182,3888,ENSG00000164815.10,ENSG00000164815.10,0.256185269626927,0.517676524824549,0.868018001849082,0.37048448124492,0.0213337817723882,0.00865397420768865,0.0133766276223578,0.00164546311161715,3034,1424,10454,367182,3887,7,104208046,104208047
ORMDL1,0.307773611056616,0.511372638692117,0.7074898349517,0.969746425891234,10454,367182,2061,ENSG00000128699.13,ENSG00000128699.13,0.186875270668331,0.395715620615817,0.737748814251756,0.679165479172742,0.172566743246907,0.0674967286311226,0.184215973922628,0.000117027710895117,1339,521,10454,367182,2060,2,189783572,189783573
OSBP2,0.219823059661253,0.437347355259925,0.630793795707147,0.636998893695655,10454,367182,5133,ENSG00000184792.15,ENSG00000184792.15,0.475655949719943,100,100,0.659070701747711,100,100,0.0297102168511205,0.0119804189580929,1836,1034,10454,367182,5132,22,30693781,30693782
OSBPL11,0.724318088944745,0.609376459412603,0.0845621283929845,0.21752333900137,10454,367182,2914,ENSG00000144909.7,ENSG00000144909.7,0.536876395873879,100,100,0.00233878932685003,100,100,0.0301861454652303,0.0110729647131777,2934,1153,10454,367182,2913,3,125595089,125595090
OSCAR,0.0484424941713553,0.14692791317125,0.0216911221239025,0.0205435818558402,10454,367182,4331,ENSG00000170909.13,ENSG00000170909.13,0.555444099258436,0.774818843659334,0.686767748016712,0.673280307462321,0.90105188818049,0.861144490827251,0.0167968516128288,0.00291598345724074,3136,1204,10454,367182,4330,19,54102691,54102692
OSER1-AS1,0.174480864284031,0.362553303325895,0.906705994064154,0.899122224864344,10454,367182,6205,ENSG00000223891.5,ENSG00000223891.5,0.67641708168953,100,100,0.282721487917021,100,100,0.089014292771446,0.00564708143624026,1971,898,10454,367182,6204,20,44210959,44210960
OSGEPL1,0.165001435436361,0.420639150098619,0.393902999721755,0.78751502202133,10454,367182,2060,ENSG00000128694.11,ENSG00000128694.11,0.0443944492353842,100,100,0.211285242407127,100,100,0.0105799161445651,0.00635956568361149,1324,502,10454,367182,2059,2,189763226,189763227
OSGIN2,0.740823394768257,0.56749863349694,0.58160786999208,0.740224268438554,10454,367182,3890,ENSG00000164823.9,ENSG00000164823.9,0.525349571043511,100,100,0.547527286549651,100,100,0.107460545116446,0.00363074073870822,1742,632,10454,367182,3889,8,89901858,89901859
OSTM1-AS1,0.39099852185069,0.66060626116702,0.103934287428231,0.952627128278693,10454,367182,6281,ENSG00000225174.1,ENSG00000225174.1,0.0652950099170702,100,100,0.916391633127057,100,100,0.0113960695795719,0.0363860082847308,1459,536,10454,367182,6280,6,108123514,108123515
OSTN,0.686760051051324,0.539535129538858,0.877356714339348,0.860084748005122,10454,367182,5379,ENSG00000188729.6,ENSG00000188729.6,0.870056888300663,0.982480129697674,0.926152846010211,0.0473656934523034,0.125240367227584,0.636993857223318,0.0136714300545291,0.00062098494080696,3033,1262,10454,367182,5378,3,191199240,191199241
OTUB1,0.928375200188971,0.599593606677256,0.423192107738109,0.902031384303296,10454,367182,4113,ENSG00000167770.11,ENSG00000167770.11,0.455673405479552,0.00598985047108447,0.00186442856704318,0.393845600120933,0.037243637253759,0.0155460559564957,0.0545250623105178,0.006284422455444,1230,510,10454,367182,4112,11,63985852,63985853
OTUD3,0.493822667847943,0.545863282819546,0.703048879035706,0.775196798772496,10454,367182,4261,ENSG00000169914.5,ENSG00000169914.5,0.455422782956648,0.61931687907676,0.526489025402395,0.931117336151679,0.939906394004112,0.732886109431291,0.197763343490991,0.0113968710397598,2463,1324,10454,367182,4260,1,19882512,19882513
OTUD6B-AS1,0.534825214959464,0.557318239075514,0.689964416807658,0.925395228162242,10454,367182,7540,ENSG00000253738.1,ENSG00000253738.1,0.618442196109358,100,100,0.62137788484592,100,100,0.0747199776669856,0.00372125034982067,1442,376,10454,367182,7539,8,91070188,91070189
OTUD7A,0.87863254580352,0.567217584593163,0.583588324911925,0.881137027968627,10454,367182,4262,ENSG00000169918.9,ENSG00000169918.9,0.57013854530862,100,100,0.995616088432906,100,100,0.259176438293966,0.00424740690306968,1695,680,10454,367182,4261,15,31870788,31870789
OTX1,0.0206914742846834,0.640869334276993,0.551062617837513,0.566308552039418,10454,367182,1531,ENSG00000115507.9,ENSG00000115507.9,0.718654201665217,100,100,0.0407036054265658,100,100,0.0112289292216362,0.00222835393986004,1258,603,10454,367182,1530,2,63050056,63050057
OVOL1-AS1,0.310772616863944,0.702898106481297,0.961136516168984,0.97847776335956,10454,367182,7629,ENSG00000255120.5,ENSG00000255120.5,0.965810966631541,0.926053771036295,0.696819626069477,0.107381131511613,0.246678791011584,0.649134537954589,0.0875405538384253,0.00479524569264566,1272,486,10454,367182,7628,11,65790867,65790868
OVOS2,0.270435547323261,0.490808002796697,0.567151863299696,0.253420811723994,10454,367182,4702,ENSG00000177359.17,ENSG00000177359.17,0.220359427400085,0.233982572094063,0.236223086562561,0.310914918283784,0.490072601171491,0.527286048639802,0.0535392735349061,0.0273580943243114,2446,1192,10454,367182,4701,12,31206153,31206154
OXCT2P1,0.724306917374728,0.584066665791007,0.838307597348834,0.839039903635069,10454,367182,7000,ENSG00000237624.1,ENSG00000237624.1,0.921617212484703,100,100,0.0281966467278502,100,100,0.0870629034437526,0.00938335783726344,1617,710,10454,367182,6999,1,39514955,39514956
OXER1,0.876928437053698,0.999999870951416,0.674281556818677,0.878445009757717,10454,367182,3662,ENSG00000162881.6,ENSG00000162881.6,0.492648915954241,100,100,0.0811105040886304,100,100,0.12815054655523,0.00910689960303938,2306,1140,10454,367182,3661,2,42764260,42764261
OXGR1,0.550843356876326,0.562782560862951,0.838457593442573,0.853682312945844,10454,367182,3943,ENSG00000165621.8,ENSG00000165621.8,0.934805220864015,100,100,0.283188449463529,100,100,0.0252935378833342,0.00660152999334466,1280,495,10454,367182,3942,13,96994729,96994730
OXLD1,0.872691708949552,0.770662273229022,0.65194741264043,0.964031487799303,10454,367182,5775,ENSG00000204237.4,ENSG00000204237.4,0.532002770369908,100,100,0.00494087392512921,100,100,0.037353732068121,0.0049384746280294,2339,972,10454,367182,5774,17,81666362,81666363
OXSM,0.925082330432393,0.715129760651617,0.414566546183651,0.982001674510408,10454,367182,3159,ENSG00000151093.7,ENSG00000151093.7,0.276151340367111,100,100,0.823513049171579,100,100,0.0103632476748522,0.00130978901140797,1874,773,10454,367182,3158,3,25789766,25789767
OXTR,0.982618869148959,0.673878506376304,0.900791751616417,0.913658637885739,10454,367182,4895,ENSG00000180914.10,ENSG00000180914.10,0.98184412869015,0.805649917876673,0.511168955201789,0.797934370797424,0.967441583164887,0.979603224806949,0.256055992838271,4.25187857664307e-06,2807,1348,10454,367182,4894,3,8769627,8769628
P2RX2,0.880074295509696,0.587963124698646,0.377302710061449,0.754002288302556,10454,367182,5323,ENSG00000187848.12,ENSG00000187848.12,0.316955239262314,0.601415284043045,0.900865996186908,0.0857877685858833,0.228402935427122,0.968080632338071,0.0164480750010591,0.00152089965251229,2697,1046,10454,367182,5322,12,132618779,132618780
P2RX5,0.463494911619724,0.902008291392997,0.997458233554922,0.703858771050891,10454,367182,535,ENSG00000083454.21,ENSG00000083454.21,0.197451301476891,100,100,0.79974018121476,100,100,0.014853366668427,0.00952810964320515,3000,1227,10454,367182,534,17,3696403,3696404
P2RX6P,0.184607425757143,0.468429756893218,0.430712401692682,0.722656124183095,10454,367182,5899,ENSG00000206145.8,ENSG00000206145.8,0.170048346402303,0.30382885243657,0.479442766128543,0.21445562802137,0.368868140772562,0.500656976618094,0.334795823818947,0.10029412248003,1430,732,10454,367182,5898,22,21045016,21045017
P3H2-AS1,0.889489686413292,0.382960043215602,0.236917305890566,0.886578645710882,10454,367182,6320,ENSG00000225764.1,ENSG00000225764.1,0.209165955429697,100,100,0.951906170699076,100,100,0.0101627617691521,0.00287351288975286,2930,1633,10454,367182,6319,3,190120963,190120964
PA2G4,0.0706462789525093,0.787108380579426,0.206413167469669,0.924851392738435,10454,367182,4301,ENSG00000170515.13,ENSG00000170515.13,0.149626349383064,0.326978380629591,0.68937931172556,0.958851367248425,0.730221331581593,0.428770199337546,0.0167650455586645,0.00377665380432956,939,378,10454,367182,4300,12,56104318,56104319
PAAF1,0.812740165044233,0.50618604725871,0.463600743425805,0.785266515733228,10454,367182,4601,ENSG00000175575.12,ENSG00000175575.12,0.487014395735385,0.581130472894348,0.437649130945044,0.994851475497467,0.934783632838193,0.713467089538766,0.224356141587422,0.148771233696132,1576,745,10454,367182,4600,11,73876698,73876699
PABPC1,0.951087311869697,0.745167696488402,0.325702719879176,0.329305581388419,10454,367182,395,ENSG00000070756.15,ENSG00000070756.15,0.924354739744517,100,100,0.00755650130803558,100,100,0.0308117926461193,0.00173925598973943,1924,904,10454,367182,394,8,100722808,100722809
PABPC1L,0.769564342992294,0.712557210743696,0.351011122284371,0.354910173650512,10454,367182,853,ENSG00000101104.12,ENSG00000101104.12,0.798523979087063,100,100,0.922126512806399,100,100,0.195479658416856,0.00109270063075836,1621,858,10454,367182,852,20,44910061,44910062
PABPC1P4,0.246302174755123,0.488195163429849,0.873705567105992,0.921467743626063,10454,367182,7673,ENSG00000255642.1,ENSG00000255642.1,0.97382145554639,0.820900218851993,0.530406987124567,0.729884189905734,0.39197184785996,0.185385907877517,0.0181332185505221,0.0139153996110253,1873,1036,10454,367182,7672,12,63822156,63822157
PABPC4,0.333414593548798,0.785752233618892,0.0796899770492947,0.114297833312486,10454,367182,653,ENSG00000090621.13,ENSG00000090621.13,0.190399682691599,0.121499629795701,0.113764770041086,0.000764609371119791,0.00346227943785623,0.936044964620187,0.0154882791780177,0.0158581896162741,1612,778,10454,367182,652,1,39576789,39576790
PABPC4L,0.180614112066371,0.44853329974658,0.187226738958796,0.927482645522969,10454,367182,7588,ENSG00000254535.3,ENSG00000254535.3,0.101223776540965,0.253659669186861,0.810501740445228,0.54042940706591,0.208036236315707,0.0963263234389703,0.0324043184629734,0.015124283758256,1862,803,10454,367182,7587,4,134201747,134201748
PACRG,0.606866439583361,0.654497242688596,0.58553327566006,0.420638395106171,10454,367182,1398,ENSG00000112530.11,ENSG00000112530.11,0.354225872145293,0.581524778663938,0.634526065420041,0.142373355093655,0.291163327272679,0.574248076289853,0.0799498489213734,0.0290247146553082,2940,1434,10454,367182,1397,6,162727131,162727132
PACRG-AS1,0.728978804729174,0.767027772582339,0.360169630122573,0.429550459514007,10454,367182,9128,ENSG00000281692.1,ENSG00000281692.1,0.781905131537622,0.751552116719515,0.48189550686628,0.293442601049,0.541498998200582,0.725728078688469,0.238615517788691,0.00358176653419982,2414,1208,10454,367182,9127,6,163324529,163324530
PACRGL,0.618910845765631,0.448628895452893,0.290556207192969,0.412304050443404,10454,367182,3689,ENSG00000163138.18,ENSG00000163138.18,0.383685531935284,0.507308115218165,0.439181047175932,0.0985138848081416,0.151715593099611,0.307343194596273,0.187105879258445,0.0076991224896246,2238,1228,10454,367182,3688,4,20696281,20696282
PACS1,0.429037225988648,0.708515990733704,0.769541314462544,0.969375313454887,10454,367182,4574,ENSG00000175115.11,ENSG00000175115.11,0.625183707584652,100,100,0.397609462119976,100,100,0.0721214542410132,0.00297814855080882,1394,553,10454,367182,4573,11,66070453,66070454
PACS2,0.0774684466332026,0.192234196634673,0.338384900601177,0.8861138153775,10454,367182,4815,ENSG00000179364.13,ENSG00000179364.13,0.658650338088994,0.891514857042904,0.852632880593515,0.193188952540838,0.178756014338139,0.185834324810489,0.0130435800076675,0.0256474034669076,1522,445,10454,367182,4814,14,105314414,105314415
PADI1,0.625819901415659,0.732004822953828,0.938675536339641,0.675914345535529,10454,367182,2774,ENSG00000142623.9,ENSG00000142623.9,0.234607480552315,100,100,0.747428141505314,100,100,0.0304210540900617,0.00775508995568246,2222,1229,10454,367182,2773,1,17205125,17205126
PAFAH2,0.711169245645271,0.694942863802401,0.886133405596154,0.617017961399578,10454,367182,3433,ENSG00000158006.13,ENSG00000158006.13,0.762381331892977,100,100,0.0754653074162617,100,100,0.0341455885055143,0.000985121569239677,1702,703,10454,367182,3432,1,25998156,25998157
PAGR1,0.89580337065467,0.702657570384256,0.387688266299576,0.275943036015091,10454,367182,9105,ENSG00000280789.1,ENSG00000280789.1,0.78923035796179,100,100,0.530358533378986,100,100,0.0188768821430896,0.00115848397046696,678,261,10454,367182,9104,16,29815951,29815952
PAH,0.280458836706948,0.394421513052724,0.380722907858781,0.745980658338112,10454,367182,4384,ENSG00000171759.9,ENSG00000171759.9,0.192822088259701,0.348767076337262,0.521542988537048,0.760689417272422,0.280612192577048,0.117615214490116,0.0779156090175016,0.000594728034658335,1847,885,10454,367182,4383,12,102950867,102950868
PAICS,0.430021013491053,0.640895032743021,0.435551168089639,0.511243206873835,10454,367182,2032,ENSG00000128050.8,ENSG00000128050.8,0.71297811405272,100,100,0.523496243762784,100,100,0.0102096421141972,0.00401872675820593,2437,1157,10454,367182,2031,4,56435740,56435741
PAIP1,0.811467646870094,0.664204471619963,0.268528390051394,0.966731783666993,10454,367182,4420,ENSG00000172239.13,ENSG00000172239.13,0.230580189198516,0.444863225348884,0.669013719641337,0.0766001691724062,0.047261733648446,0.0849001079036257,0.019096286156462,0.0098620840026015,1439,603,10454,367182,4419,5,43557757,43557758
PAK4,0.63199560321308,0.843149429083049,0.257128505275306,0.540764834418261,10454,367182,2129,ENSG00000130669.17,ENSG00000130669.17,0.24604788336473,100,100,0.444051732499375,100,100,0.100999190431313,0.00614337007057565,2305,1215,10454,367182,2128,19,39125769,39125770
PAM,0.462378874735086,0.479480009555734,0.502713064984666,0.912095225780034,10454,367182,2952,ENSG00000145730.20,ENSG00000145730.20,0.308420741068071,0.0592045656560508,0.0316765825167975,0.401234614151081,0.669798589311275,0.755540224399267,0.103823601271327,0.000293067792239968,1732,1033,10454,367182,2951,5,102753980,102753981
PAM16,0.357492748874936,0.503615973346903,0.126444897098689,0.803442370610524,10454,367182,6125,ENSG00000217930.7,ENSG00000217930.7,0.178804864232892,100,100,0.281724985754184,100,100,0.0428821152511567,0.0148057055366868,2178,909,10454,367182,6124,16,4355606,4355607
PAN3-AS1,0.883196496855206,0.847338333352538,0.218080370058753,0.909787662057268,10454,367182,8026,ENSG00000261485.1,ENSG00000261485.1,0.288387610175305,0.412054510709154,0.421514500606366,0.919336502289404,0.279585124447396,0.111090577816179,0.0331680005930122,0.0245574503910759,2415,1204,10454,367182,8025,13,28138192,28138193
